ID documento;Estado factura;Tipo documento;Fecha factura;Reembolso;Id documento externo;Fecha contabilizacion;Id pedido compra;Estado;ID proveedor;Nombre proveedor;Importe factura;Importe neto;Importe impuesto;Importe bruto
FP-17773;Pagado;Factura;28/8/2017;#;2122;31/8/2017;3897;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;47521,66666666667;281665;0
FP-17774;Pagado;Factura;28/8/2017;#;2181;31/8/2017;3896;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;41690;306813;0
FP-17775;Pagado;Factura;28/8/2017;#;2195;31/8/2017;3908;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;196399,3333333333;589198;0
FP-17776;Pagado;Factura;10/8/2017;#;1992;31/8/2017;3919;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;83839,5;167679;0
FP-17777;Pagado;Factura;27/8/2017;#;2119;31/8/2017;3895;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;123289;348467;0
FP-17778;Pagado;Factura;28/8/2017;#;2140;31/8/2017;3909;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;46758,25;345933;0
FP-17779;Pagado;Factura;10/8/2017;#;1996;31/8/2017;3699;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;86584,33333333333;519506;0
FP-17780;Pagado;Factura;10/8/2017;#;1991;31/8/2017;3698;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;86584,33333333333;519506;0
FP-17781;Pagado;Factura;15/8/2017;#;2067;31/8/2017;3696;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;108907,5;217815;0
FP-17783;Pagado;Factura;14/8/2017;#;2057;31/8/2017;3695;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;111123,5;222247;0
FP-17784;Pagado;Factura;14/8/2017;#;2056;31/8/2017;3694;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;106283;212566;0
FP-17785;Pagado;Factura;14/8/2017;#;2022;31/8/2017;3931;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;485122,96625;3880983,73;0
FP-17785;Pagado;Factura;14/8/2017;#;2022;31/8/2017;3933;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;485122,96625;3880983,73;0
FP-17785;Pagado;Factura;14/8/2017;#;2022;31/8/2017;3934;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;485122,96625;3880983,73;0
FP-17785;Pagado;Factura;14/8/2017;#;2022;31/8/2017;3935;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;485122,96625;3880983,73;0
FP-17786;Pagado;Factura;14/8/2017;#;2055;31/8/2017;3693;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;86023,5;172047;0
FP-17788;Pagado;Factura;14/8/2017;#;2054;31/8/2017;3692;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;106145;212290;0
FP-17790;Pagado;Factura;15/8/2017;#;2072;31/8/2017;3697;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;40866,66666666667;90500;0
FP-17791;Pagado;Factura;14/8/2017;#;2053;31/8/2017;3691;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;115474,5;230949;0
FP-17794;Pagado;Factura;14/8/2017;#;2051;31/8/2017;3689;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;123566,5;247133;0
FP-17796;Pagado;Factura;14/8/2017;#;2032;31/8/2017;3688;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;71092;142184;0
FP-17798;Pagado;Factura;14/8/2017;#;2016;31/8/2017;3686;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;95126;190252;0
FP-17799;Pagado;Factura;14/8/2017;#;2015;31/8/2017;3685;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;82526,5;165053;0
FP-17800;Pagado;Factura;14/8/2017;#;2014;31/8/2017;3684;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;93698;187396;0
FP-17801;Pagado;Factura;14/8/2017;#;2001;31/8/2017;3683;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;119482;238964;0
FP-17802;Pagado;Factura;15/8/2017;#;2087;31/8/2017;3682;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;95721,5;191443;0
FP-17805;Pagado;Factura;15/8/2017;#;2071;31/8/2017;3681;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/12/2017;76795;153590;0
FP-17806;Pagado;Factura;15/8/2017;#;2063;31/8/2017;3680;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;79159;158318;0
FP-17807;Pagado;Factura;14/8/2017;#;2052;31/8/2017;3690;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;97029,5;194059;0
FP-17808;Pagado;Factura;14/8/2017;#;2044;31/8/2017;3679;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;42565,5;85131;0
FP-17810;Pagado;Factura;14/8/2017;#;2002;31/8/2017;3678;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;69247,5;138495;0
FP-17813;Pagado;Factura;10/8/2017;#;1999;31/8/2017;3677;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;85264,5;170529;0
FP-17814;Pagado;Factura;9/8/2017;#;1976;31/8/2017;3676;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;90897;181794;0
FP-17815;Pagado;Factura;9/8/2017;#;1971;31/8/2017;3675;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;88462,5;176925;0
FP-17816;Pagado;Factura;9/8/2017;#;1969;31/8/2017;3674;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;82411,5;164823;0
FP-17817;Pagado;Factura;9/8/2017;#;1961;31/8/2017;3673;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;93721;187442;0
FP-17818;Pagado;Factura;9/8/2017;#;1946;31/8/2017;3672;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;76176;152352;0
FP-17819;Pagado;Factura;9/8/2017;#;1944;31/8/2017;3671;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;85755,5;171511;0
FP-17820;Pagado;Factura;9/8/2017;#;1947;31/8/2017;3670;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17822;Pagado;Factura;9/8/2017;#;1949;31/8/2017;3669;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17823;Pagado;Factura;9/8/2017;#;1954;31/8/2017;3667;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17824;Pagado;Factura;9/8/2017;#;1958;31/8/2017;3666;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17826;Pagado;Factura;9/8/2017;#;1957;31/8/2017;3665;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17827;Pagado;Factura;9/8/2017;#;1967;31/8/2017;3664;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17828;Pagado;Factura;9/8/2017;#;1975;31/8/2017;3663;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17830;Pagado;Factura;10/8/2017;#;1997;31/8/2017;3662;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;66448,66666666667;349146;0
FP-17831;Pagado;Factura;9/8/2017;#;1943;31/8/2017;3661;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;76663,5;702439;0
FP-17832;Pagado;Factura;14/8/2017;#;2027;31/8/2017;3687;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;757321,3333333333;2271964;0
FP-17834;Pagado;Factura;9/8/2017;#;1950;31/8/2017;3660;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;29903,25;119613;0
FP-17835;Pagado;Factura;9/8/2017;#;1973;31/8/2017;3658;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;22639,66666666667;35819;0
FP-17836;Pagado;Factura;9/8/2017;#;1974;31/8/2017;3657;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;57302,33333333333;259570;0
FP-17837;Pagado;Factura;9/8/2017;#;1978;31/8/2017;3656;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;57302,33333333333;259570;0
FP-17838;Pagado;Factura;9/8/2017;#;1980;31/8/2017;3655;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;57302,33333333333;259570;0
FP-17841;Pagado;Factura;10/8/2017;#;1987;31/8/2017;3654;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;23720,66666666667;71162;0
FP-17842;Pagado;Factura;14/8/2017;#;2020;31/8/2017;3926;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;128445,075;1027560,6;0
FP-17842;Pagado;Factura;14/8/2017;#;2020;31/8/2017;3927;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;128445,075;1027560,6;0
FP-17842;Pagado;Factura;14/8/2017;#;2020;31/8/2017;3928;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;128445,075;1027560,6;0
FP-17842;Pagado;Factura;14/8/2017;#;2020;31/8/2017;3929;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;128445,075;1027560,6;0
FP-17842;Pagado;Factura;14/8/2017;#;2020;31/8/2017;3930;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;128445,075;1027560,6;0
FP-17844;Pagado;Factura;9/8/2017;#;1962;31/8/2017;3659;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;26209;210154;0
FP-17845;Pagado;Factura;10/8/2017;#;1995;31/8/2017;3653;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;11730;40460;0
FP-17846;Pagado;Factura;9/8/2017;#;1942;31/8/2017;3652;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;26552,25;160924;0
FP-17848;Pagado;Factura;9/8/2017;#;1948;31/8/2017;3651;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;18316;22848;0
FP-17851;Cancelada;Factura;9/8/2017;#;1959;31/8/2017;3650;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;25744,75;140694;0
FP-17852;Pagado;Factura;9/8/2017;#;1970;31/8/2017;3648;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;36021,33333333333;149464;0
FP-17855;Contabilizada;Factura;9/8/2017;#;1959;31/8/2017;3650;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;25744,75;-140694;0
FP-17856;Pagado;Factura;15/8/2017;#;2070;31/8/2017;3647;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;42440;164220;0
FP-17857;Pagado;Factura;9/8/2017;#;1959.;31/8/2017;3649;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;22365,33333333333;45696;0
FP-17858;Pagado;Factura;15/8/2017;#;2082;31/8/2017;3646;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;51907,66666666667;155723;0
FP-17859;Pagado;Factura;9/8/2017;#;1964;31/8/2017;3645;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;186123,5;372247;0
FP-17860;Pagado;Factura;15/8/2017;#;2079;31/8/2017;3644;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;186123,5;372247;0
FP-17861;Pagado;Factura;9/8/2017;#;1956;31/8/2017;3650;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;25744,75;140694;0
FP-17862;Pagado;Factura;9/8/2017;#;1945;31/8/2017;3643;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;170170;340340;0
FP-17863;Pagado;Factura;28/8/2017;#;2202;31/8/2017;3810;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;39894,66666666667;169504;0
FP-17865;Pagado;Factura;28/8/2017;#;2178;31/8/2017;3809;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;57302,33333333333;259570;0
FP-17867;Pagado;Factura;28/8/2017;#;2134;31/8/2017;3808;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;28307,2;221316;0
FP-17869;Pagado;Factura;27/8/2017;#;2116;31/8/2017;3806;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;33537,33333333333;136612;0
FP-17871;Pagado;Factura;27/8/2017;#;2111;31/8/2017;3805;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;59231,33333333333;343365;0
FP-17873;Pagado;Factura;27/8/2017;#;2118;31/8/2017;3804;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;53810;241501;0
FP-17874;Pagado;Factura;27/8/2017;#;2114;31/8/2017;3803;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;53810;241501;0
FP-17878;Pagado;Factura;28/8/2017;#;2123;31/8/2017;3802;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;53810;241501;0
FP-17880;Pagado;Factura;28/8/2017;#;2131;31/8/2017;3801;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;53810;241501;0
FP-17882;Pagado;Factura;28/8/2017;#;2199;31/8/2017;3800;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;59437,5;558308;0
FP-17883;Pagado;Factura;14/8/2017;#;2050;31/8/2017;3728;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;233597;700791;0
FP-17884;Pagado;Factura;28/8/2017;#;2200;31/8/2017;3799;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;26768,33333333333;58905;0
FP-17885;Pagado;Factura;14/8/2017;#;2049;31/8/2017;3727;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;233597;700791;0
FP-17886;Pagado;Factura;28/8/2017;#;2193;31/8/2017;3798;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;27522;61166;0
FP-17887;Pagado;Factura;14/8/2017;#;2046;31/8/2017;3726;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;233597;700791;0
FP-17889;Pagado;Factura;14/8/2017;#;2005;31/8/2017;3737;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;228995,6666666667;686987;0
FP-17890;Pagado;Factura;28/8/2017;#;2191;31/8/2017;3797;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;118157,3333333333;324512;0
FP-17891;Pagado;Factura;28/8/2017;#;2188;31/8/2017;3796;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;33974,5;135898;0
FP-17893;Pagado;Factura;14/8/2017;#;2004;31/8/2017;3736;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;228995,6666666667;686987;0
FP-17894;Pagado;Factura;28/8/2017;#;2187;31/8/2017;3795;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;26447,66666666667;47243;0
FP-17897;Pagado;Factura;28/8/2017;#;2186;31/8/2017;3794;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;110352,6666666667;662116;0
FP-17898;Pagado;Factura;28/8/2017;#;2176;31/8/2017;3793;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;47484,33333333333;306306;0
FP-17900;Pagado;Factura;28/8/2017;#;2169;31/8/2017;3791;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;53748,5;300594;0
FP-17901;Pagado;Factura;28/8/2017;#;2168;31/8/2017;3790;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;77191,33333333333;231574;0
FP-17903;Pagado;Factura;28/8/2017;#;2166;31/8/2017;3789;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;31654;94962;0
FP-17906;Pagado;Factura;28/8/2017;#;2162;31/8/2017;3788;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;54678,85714285714;802241;0
FP-17910;Pagado;Factura;28/8/2017;#;2159;31/8/2017;3787;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;26150,25;104601;0
FP-17912;Pagado;Factura;10/8/2017;#;1988;31/8/2017;3945;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;37664;203728;0
FP-17913;Pagado;Factura;28/8/2017;#;2158;31/8/2017;3786;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;44620,33333333333;557872;0
FP-17914;Pagado;Factura;28/8/2017;#;2157;31/8/2017;3785;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;60117,25;290289;0
FP-17918;Pagado;Factura;28/8/2017;#;2151;31/8/2017;3783;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;38712;116136;0
FP-17920;Pagado;Factura;28/8/2017;#;2150;31/8/2017;3782;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;307972;615944;0
FP-17923;Pagado;Factura;28/8/2017;#;2144;31/8/2017;3781;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;40067,33333333333;141602;0
FP-17925;Pagado;Factura;28/8/2017;#;2142;31/8/2017;3780;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;31795,2;158976;0
FP-17927;Pagado;Factura;28/8/2017;#;2136;31/8/2017;3779;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;43795,33333333333;189686;0
FP-17929;Pagado;Factura;28/8/2017;#;2129;31/8/2017;3778;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;38747,66666666667;94843;0
FP-17931;Pagado;Factura;28/8/2017;#;2127;31/8/2017;3777;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;84587,33333333333;221662;0
FP-17932;Pagado;Factura;28/8/2017;#;2125;31/8/2017;3776;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;170190;574770;0
FP-17934;Pagado;Factura;28/8/2017;#;2121;31/8/2017;3775;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;24784,25;109837;0
FP-17935;Pagado;Factura;27/8/2017;#;2120;31/8/2017;3774;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/13/2017;42880,25;233121;0
FP-17938;Pagado;Factura;27/8/2017;#;2115;31/8/2017;3773;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;139544,2;792421;0
FP-17940;Pagado;Factura;27/8/2017;#;2113;31/8/2017;3772;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;29800;29800;0
FP-17942;Pagado;Factura;28/8/2017;#;2153;31/8/2017;3784;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;73096,75;292387;0
FP-17944;Pagado;Factura;28/8/2017;#;2143;31/8/2017;3771;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;29532;101864;0
FP-17946;Pagado;Factura;28/8/2017;#;2165;31/8/2017;3770;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;25466;50932;0
FP-17949;Pagado;Factura;28/8/2017;#;2172;31/8/2017;3792;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;79663,5;338054;0
FP-17950;Pagado;Factura;28/8/2017;#;2130;31/8/2017;3769;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;23433;25466;0
FP-17951;Pagado;Factura;9/8/2017;#;1951;31/8/2017;3668;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;66448,66666666667;349146;0
FP-17952;Pagado;Factura;10/8/2017;#;1998;31/8/2017;3634;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;23959;78016;0
FP-17957;Pagado;Factura;9/8/2017;#;1965;31/8/2017;3633;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;34056;184212;0
FP-17961;Pagado;Factura;28/8/2017;#;2189;31/8/2017;3823;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;233597;700791;0
FP-17965;Pagado;Factura;28/8/2017;#;2175;31/8/2017;3822;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;231296,3333333333;693889;0
FP-17968;Pagado;Factura;28/8/2017;#;2147;31/8/2017;3821;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;225981;677943;0
FP-17971;Pagado;Factura;28/8/2017;#;2198;31/8/2017;3820;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-17974;Pagado;Factura;28/8/2017;#;2167;31/8/2017;3819;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-17976;Pagado;Factura;28/8/2017;#;2148;31/8/2017;3817;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;110352,6666666667;662116;0
FP-17978;Pagado;Factura;28/8/2017;#;2124;31/8/2017;3768;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;29532;101864;0
FP-17979;Pagado;Factura;28/8/2017;#;2138;31/8/2017;3816;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;40218,6;677943;0
FP-17980;Pagado;Factura;28/8/2017;#;2145;31/8/2017;3815;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;86584,33333333333;519506;0
FP-17981;Pagado;Factura;10/8/2017;#;1989;31/8/2017;3746;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;299221;1196884;0
FP-17982;Pagado;Factura;14/8/2017;#;2048;31/8/2017;3745;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;228995,6666666667;686987;0
FP-17983;Pagado;Factura;14/8/2017;#;2039;31/8/2017;3744;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;225981;677943;0
FP-17984;Pagado;Factura;14/8/2017;#;2035;31/8/2017;3743;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;225981;677943;0
FP-17985;Pagado;Factura;14/8/2017;#;2037;31/8/2017;3742;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;221379,6666666667;664139;0
FP-17986;Pagado;Factura;14/8/2017;#;2036;31/8/2017;3741;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;221379,6666666667;664139;0
FP-17987;Pagado;Factura;14/8/2017;#;2010;31/8/2017;3739;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;228995,6666666667;686987;0
FP-17988;Pagado;Factura;14/8/2017;#;2042;31/8/2017;3735;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;228995,6666666667;686987;0
FP-17989;Pagado;Factura;14/8/2017;#;2043;31/8/2017;3734;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;228995,6666666667;686987;0
FP-17990;Pagado;Factura;14/8/2017;#;2006;31/8/2017;3733;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;228995,6666666667;686987;0
FP-17991;Pagado;Factura;15/8/2017;#;2069;31/8/2017;3732;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;23671;38913;0
FP-17992;Pagado;Factura;14/8/2017;#;2013;31/8/2017;3731;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;43911;87822;0
FP-17993;Pagado;Factura;14/8/2017;#;2041;31/8/2017;3730;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-17994;Pagado;Factura;14/8/2017;#;2040;31/8/2017;3729;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-17995;Pagado;Factura;14/8/2017;#;2012;31/8/2017;3725;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;233597;700791;0
FP-17996;Pagado;Factura;14/8/2017;#;2008;31/8/2017;3724;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;233597;700791;0
FP-17997;Pagado;Factura;14/8/2017;#;2047;31/8/2017;3723;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;211463;634389;0
FP-17998;Pagado;Factura;14/8/2017;#;2034;31/8/2017;3722;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;211463;634389;0
FP-17999;Pagado;Factura;28/8/2017;#;2161;31/8/2017;3818;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-18000;Pagado;Factura;14/8/2017;#;2024;31/8/2017;3721;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;81360,5;162721;0
FP-18002;Pagado;Factura;15/8/2017;#;2066;31/8/2017;3720;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-18003;Pagado;Factura;15/8/2017;#;2064;31/8/2017;3719;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-18004;Pagado;Factura;15/8/2017;#;2062;31/8/2017;3718;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-18005;Pagado;Factura;15/8/2017;#;2061;31/8/2017;3717;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-18006;Pagado;Factura;15/8/2017;#;2074;31/8/2017;3637;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;29532;101864;0
FP-18007;Pagado;Factura;15/8/2017;#;2076;31/8/2017;3636;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;25744,75;140694;0
FP-18008;Pagado;Factura;15/8/2017;#;2090;31/8/2017;3635;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;25466;50932;0
FP-18009;Pagado;Factura;15/8/2017;#;2060;31/8/2017;3716;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-18010;Pagado;Factura;14/8/2017;#;2007;31/8/2017;3738;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;228995,6666666667;686987;0
FP-18011;Pagado;Factura;15/8/2017;#;2059;31/8/2017;3715;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
FP-18012;Pagado;Factura;15/8/2017;#;2058;31/8/2017;3714;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;09/14/2017;148551,6666666667;891310;0
